Id,Label,name,description,ebcU,fgcU,wtc4U,wtc5U,wtc6U,sgcU,infU,louU,optU,eigU,ebcW,fgcW,wtc4W,wtc5W,wtc6W,sgcW,infW,louW,optW,eigW,ebcUcolor,fgcUcolor,wtc4Ucolor,wtc5Ucolor,wtc6Ucolor,sgcUcolor,infUcolor,louUcolor,optUcolor,eigUcolor,ebcWcolor,fgcWcolor,wtc4Wcolor,wtc5Wcolor,wtc6Wcolor,sgcWcolor,infWcolor,louWcolor,optWcolor,eigWcolor
55.0,Bailiff,BI,Bailiff in Arras's court,2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,3.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,3.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#EC6B42,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#EC6B42
56.0,Champmathieu,CH,"Champmathieu, accused thief mistaken for Valjean",2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
57.0,Judge,JU,Judge at the Arras court,2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
58.0,Defense counsel,CK,Counsel for the defense in Champmathieu's trial,2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
59.0,Brevet,BR,"Brevet, convict in the galleys with Valjean",2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
60.0,Chenildieu,CN,"Chenildieu, convict in the galleys with Valjean",2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
61.0,Cochepaille,CC,"Cochepaille, convict in the galleys with Valjean",2.0,2.0,16.0,19.0,20.0,4.0,6.0,2.0,1.0,5.0,2.0,2.0,16.0,19.0,20.0,11.0,6.0,2.0,1.0,5.0,#69D19D,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#DF8D38,#9AA143,#67D1AC,#BBAD88,#E05BDD,#67D397,#6ED0A3,#C6DE8A,#E08798,#C3DF69,#5ED4CD,#9AA143,#67D1AC,#BBAD88,#E05BDD
62.0,Colonel Pontmercy,GP,"Colonel George Pontmercy, Marius's father",12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,#75A4DE,#83A3E0,#EF6244,#ADE19A,#E08798,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#74A7DE,#83A3E0,#EF6244,#ADE19A,#E08798,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
63.0,Boulatruelle,BZ,"Boulatruelle, former convict and road mender in Montfermeil",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
64.0,Boatswain,BS,Boatswain on the Orion saved by Valjean,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
65.0,Peddler,PZ,Peddler in Thénardier's inn,7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,3.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,3.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#EC6B42,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#EC6B42
66.0,Duc d'Havré,DH,"Duc d'Havré, accompanies Louis-Philippe",2.0,2.0,3.0,3.0,1.0,2.0,21.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,8.0,21.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#6AE640,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#9FC266,#6AE640,#E57A96,#BBAD88,#EC6B42
67.0,Montfermeuil coachman,CF,Montfermeuil coachman,2.0,2.0,3.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,15.0,1.0,3.0,1.0,3.0,#69D19D,#6ED0A3,#ED5E96,#EE636D,#D590D1,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#67D397,#6ED0A3,#ED5E96,#EE636D,#D590D1,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
68.0,M. Gillenormand,GI,"M. Gillenormand, Marius's grandfather",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
69.0,Mlle Gillenormand,MG,"Mlle Gillenormand, unmarried daughter of Gillenormand",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
70.0,Marius,MA,Marius,8.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,3.0,8.0,1.0,3.0,3.0,5.0,15.0,1.0,3.0,1.0,3.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#74AB48,#83A3E0,#ED5E96,#EE636D,#E453E4,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
71.0,Baroness de T,BT,"Baroness de T-, friend of M. Gillenormand",14.0,3.0,10.0,14.0,13.0,2.0,20.0,3.0,1.0,3.0,13.0,3.0,10.0,14.0,13.0,15.0,20.0,3.0,1.0,3.0,#E18585,#E57A99,#9688E8,#EC5EAE,#F06335,#67D397,#6AB53D,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#9688E8,#EC5EAE,#F06335,#64D94A,#6AB53D,#E57A96,#BBAD88,#EC6B42
72.0,Abbé Mabeuf,AM,"Abbé Mabeuf, curé in Vernon, brother of M. Mabeuf",12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,#75A4DE,#83A3E0,#EF6244,#ADE19A,#E08798,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#74A7DE,#83A3E0,#EF6244,#ADE19A,#E08798,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
73.0,"Doctor, Vernon",DV,Doctor in Vernon,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,12.0,1.0,13.0,17.0,19.0,5.0,8.0,5.0,1.0,12.0,#75A4DE,#83A3E0,#EF6244,#ADE19A,#E08798,#DF5CE1,#5CB073,#D86CDC,#BBAD88,#6CA8DF,#74A7DE,#83A3E0,#EF6244,#ADE19A,#E08798,#E05BE0,#5CB073,#D86CDC,#BBAD88,#6CA8DF
74.0,Bossuet,BO,"Bossuet (Lesgle), member, Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
75.0,Courfeyrac,CR,"Courfeyrac, member, Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
76.0,Bahorel,BA,"Bahorel, member, Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
77.0,Combeferre,CM,"Combeferre, member, Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
78.0,Enjolras,EN,"Enjolras, chief of Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
79.0,Grantaire,GT,"Grantaire, Friends of the ABC skeptic",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
80.0,M. Mabeuf,MM,"M. Mabeuf, warden of St. Sulpice, bibliophile",8.0,1.0,8.0,8.0,11.0,15.0,9.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,9.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#D7916F,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#D7916F,#72D553,#BBAD88,#D99675
81.0,Mme Burgon,BU,"Mme Burgon (aka Bougon), new concierge at the Gorbeau tenement",8.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,9.0,8.0,1.0,3.0,3.0,5.0,15.0,1.0,3.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67D397,#D18FD6,#E57A96,#BBAD88,#D99675,#74AB48,#83A3E0,#ED5E96,#EE636D,#E453E4,#64D94A,#D18FD6,#E57A96,#BBAD88,#D99675
82.0,Prouvaire,JP,"Prouvaire, member Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
83.0,Gueulemer,GU,"Gueulemer, member of Patron-Minette",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
84.0,Parisian coachman,CG,Coachman by Gorbeau tenement,8.0,1.0,3.0,3.0,5.0,2.0,1.0,3.0,1.0,3.0,8.0,1.0,3.0,3.0,5.0,15.0,1.0,3.0,1.0,3.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#74AB48,#83A3E0,#ED5E96,#EE636D,#E453E4,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
85.0,Panchaud,PN,"Panchaud, a criminal aka as Printanier, Bigrenaille",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
86.0,Brujon,BJ,"Brujon, criminal, associate of Patron-Minette",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
87.0,Deuxmilliards,DU,"Deux-millards, aka Demi-liard, a criminal",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
88.0,Babet,BB,"Babet, member, Patron-Minette",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
89.0,Claquesous,QU,"Claquesous, member of Patron-Minette,aka Le Cabuc",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,6.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,6.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#B4C069,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#B4C069
90.0,Feuilly,FE,"Feuilly, member, Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
91.0,Joly,JO,"Joly, member Friends of the ABC",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
92.0,Card player,CP,Man playing cards with Grantaire,8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
93.0,Babet's girlfriend,BF,Babet's girlfriend,15.0,3.0,3.0,16.0,17.0,8.0,7.0,7.0,1.0,2.0,14.0,3.0,3.0,16.0,17.0,10.0,7.0,7.0,1.0,2.0,#64E343,#E57A99,#ED5E96,#DBC981,#ADE19A,#74AB48,#DDC740,#D1CE3F,#BBAD88,#6ECC86,#DE8A82,#E57A99,#ED5E96,#DBC981,#ADE19A,#9489E7,#DDC740,#D1CE3F,#BBAD88,#6ECC86
94.0,Gavroche,GA,"Gavroche, son of the Thénardiers",8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
95.0,Magnon,MN,"Magnon, servant of Gillenormand",15.0,3.0,3.0,16.0,17.0,8.0,7.0,7.0,1.0,8.0,14.0,3.0,3.0,16.0,17.0,10.0,7.0,7.0,1.0,8.0,#64E343,#E57A99,#ED5E96,#DBC981,#ADE19A,#74AB48,#DDC740,#D1CE3F,#BBAD88,#6CD849,#DE8A82,#E57A99,#ED5E96,#DBC981,#ADE19A,#9489E7,#DDC740,#D1CE3F,#BBAD88,#6CD849
96.0,Older child,XA,"Older Child, son of Thénardier, raised by Magnon",15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,11.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,11.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#5ED4CC,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#5ED4CC
97.0,Paris barber,BG,Barber encountered by Gavroche,15.0,3.0,5.0,4.0,6.0,8.0,7.0,7.0,1.0,9.0,14.0,3.0,5.0,4.0,6.0,10.0,7.0,7.0,1.0,9.0,#64E343,#E57A99,#DF5CE1,#E18A34,#96A142,#74AB48,#DDC740,#D1CE3F,#BBAD88,#D99675,#DE8A82,#E57A99,#DF5CE1,#E18A34,#96A142,#9489E7,#DDC740,#D1CE3F,#BBAD88,#D99675
98.0,Paris baker,BK,"Baker, visited by Gavroche",8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
99.0,Montparnasse,MO,"Montparnasse, member of Patron-Minette",7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,9.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,9.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#D99675,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#D99675
100.0,Basque,BQ,"Basque, manservant to Gillenormand",13.0,3.0,3.0,15.0,18.0,2.0,1.0,3.0,1.0,3.0,13.0,3.0,3.0,15.0,18.0,15.0,1.0,3.0,1.0,3.0,#EC693F,#E57A99,#ED5E96,#5EE549,#E0D73A,#67D397,#D18FD6,#E57A96,#BBAD88,#EC6B42,#EF6244,#E57A99,#ED5E96,#5EE549,#E0D73A,#64D94A,#D18FD6,#E57A96,#BBAD88,#EC6B42
101.0,Minister of agriculture,MU,Minister of agriculture,16.0,1.0,15.0,11.0,10.0,7.0,9.0,8.0,1.0,9.0,15.0,1.0,15.0,11.0,10.0,6.0,9.0,8.0,1.0,9.0,#CEDF8D,#83A3E0,#67DF4E,#5EB6DA,#B17BE8,#D0B83C,#D7916F,#72D553,#BBAD88,#D99675,#67DF4E,#83A3E0,#67DF4E,#5EB6DA,#B17BE8,#C1E243,#D7916F,#72D553,#BBAD88,#D99675
102.0,Gardener,GN,"Gardener, encountered by Mabeuf",8.0,1.0,8.0,8.0,11.0,15.0,9.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,9.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#D7916F,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#D7916F,#72D553,#BBAD88,#D99675
103.0,Ragpicker,RP,Ragpicker,8.0,1.0,3.0,21.0,5.0,15.0,18.0,8.0,1.0,9.0,14.0,1.0,3.0,21.0,5.0,9.0,18.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#ACE53A,#E453E4,#67DF4E,#C3E446,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#ACE53A,#E453E4,#CEB16E,#C3E446,#72D553,#BBAD88,#D99675
104.0,Mme Hucheloup,HL,"Mme Hucheloup, keeper of Corinth Inn",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
105.0,Gibolette,GB,"Gibolette, servant in Corinth Inn",8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
106.0,Dandy,DN,Dandy near the barricade,8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
107.0,"Porter, barricade",PC,Porter shot at the barricade by Le Cabuc,7.0,4.0,3.0,16.0,17.0,12.0,3.0,4.0,1.0,2.0,7.0,4.0,3.0,16.0,17.0,2.0,3.0,4.0,1.0,2.0,#DDCD43,#E0884F,#ED5E96,#DBC981,#ADE19A,#74A7DE,#EE626C,#E0884C,#BBAD88,#6ECC86,#D0B83C,#E0884F,#ED5E96,#DBC981,#ADE19A,#67CE8B,#EE626C,#E0884C,#BBAD88,#6ECC86
108.0,Government troops,GV,Government troops,8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
109.0,Drunk coachman,DR,Drunk Auvergnat coachman,8.0,1.0,3.0,3.0,5.0,15.0,2.0,8.0,1.0,9.0,14.0,1.0,3.0,3.0,5.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#ED5E96,#EE636D,#E453E4,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#DE8A82,#83A3E0,#ED5E96,#EE636D,#E453E4,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
110.0,Insurgent workers,IW,Insurgent workers,8.0,1.0,8.0,8.0,11.0,15.0,2.0,8.0,1.0,9.0,8.0,1.0,8.0,8.0,11.0,14.0,2.0,8.0,1.0,9.0,#64C961,#83A3E0,#74AB48,#59AE75,#5EB6DA,#67DF4E,#69E1C1,#72D553,#BBAD88,#D99675,#74AB48,#83A3E0,#74AB48,#59AE75,#5EB6DA,#DD8B80,#69E1C1,#72D553,#BBAD88,#D99675
